ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
24706,None,TalkBack.Year1.Travers.Spring.012920,133,The difference is two inches,None
24707,None,TalkBack.Year1.Travers.Spring.012920,133,Friends I wanted you to just be able to see a line plot and recognize how to look at a line plot,None
24708,None,TalkBack.Year1.Travers.Spring.012920,133,Now I want to have you Would you please go get your whiteboard and markers and come back to your same spot on the carpet,None
24709,None,TalkBack.Year1.Travers.Spring.012920,133,Go,None
24710,None,TalkBack.Year1.Travers.Spring.012920,133,Can you do this by the time the bell is done,Keeping Everyone Together
24711,None,TalkBack.Year1.Travers.Spring.012920,133,Ready,Keeping Everyone Together
24712,None,TalkBack.Year1.Travers.Spring.012920,134,Thank you so much for being ready,None
24713,None,TalkBack.Year1.Travers.Spring.012920,134,Here we go,None
24714,None,TalkBack.Year1.Travers.Spring.012920,134,We have some more data here,None
24715,None,TalkBack.Year1.Travers.Spring.012920,134,Chuck planted sunflower seeds,None
24716,None,TalkBack.Year1.Travers.Spring.012920,134,Two weeks later he measured the heights of the plants,None
24717,None,TalkBack.Year1.Travers.Spring.012920,134,Here is the data,None
24718,None,TalkBack.Year1.Travers.Spring.012920,134,My friends we have this list of data and we have some directions here how to help us organize the data,None
24719,None,TalkBack.Year1.Travers.Spring.012920,134,Our first step to organize and think about the data is to put the measurements in order from what,Pressing for Accuracy
24721,None,TalkBack.Year1.Travers.Spring.012920,136,Lets find out the smallest piece of data in the group,Revoicing
24722,None,TalkBack.Year1.Travers.Spring.012920,136,What do you think it is,Pressing for Accuracy
24723,None,TalkBack.Year1.Travers.Spring.012920,136,Look at the data,None
24724,None,TalkBack.Year1.Travers.Spring.012920,136,What is the smallest measurement,Pressing for Accuracy
24726,Restating,TalkBack.Year1.Travers.Spring.012920,138,3 12,Restating
24727,None,TalkBack.Year1.Travers.Spring.012920,138,Please write that at the top of your whiteboard,None
24728,None,TalkBack.Year1.Travers.Spring.012920,138,Do we have any other 3 12,Keeping Everyone Together
24731,None,TalkBack.Year1.Travers.Spring.012920,141,Do we have any 3 34,Keeping Everyone Together
24734,None,TalkBack.Year1.Travers.Spring.012920,144,Ready my friends we have 3 34,Revoicing
24735,None,TalkBack.Year1.Travers.Spring.012920,144,Please write it,None
24736,None,TalkBack.Year1.Travers.Spring.012920,144,3 12,None
24737,None,TalkBack.Year1.Travers.Spring.012920,144,We started with the smallest piece of data,None
24738,None,TalkBack.Year1.Travers.Spring.012920,144,It was 3 12,None
24739,None,TalkBack.Year1.Travers.Spring.012920,144,Then we have 3 34,None
24740,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,144,How many times do you see 3 34,Pressing for Accuracy
24742,None,TalkBack.Year1.Travers.Spring.012920,146,One two three four,Revoicing
24743,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,146,You should write down 3 34 how many times,Pressing for Accuracy
24745,Restating,TalkBack.Year1.Travers.Spring.012920,148,Four times,Revoicing
24746,None,TalkBack.Year1.Travers.Spring.012920,148,Right now my friends we have written down 3 12 3 34 3 34 3 34 3 34,None
24747,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,148,Will you please look at your shoulder partners whiteboard and make sure that were all in the same place,None
24748,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,148,Give your shoulder partner a tip if they need to catch up with us on something,None
24749,None,TalkBack.Year1.Travers.Spring.012920,148,Next,None
24750,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,148,Whats our next biggest measurements,Pressing for Accuracy
24752,Restating,TalkBack.Year1.Travers.Spring.012920,150,Four inches,Restating
24753,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,150,How many times do we have four inches,Pressing for Accuracy
24755,None,TalkBack.Year1.Travers.Spring.012920,152,One two three,Revoicing
24756,None,TalkBack.Year1.Travers.Spring.012920,152,Please write four three times in your set of data,None
24757,None,TalkBack.Year1.Travers.Spring.012920,152,All right then,None
24758,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,152,Then what is our largest piece of data,Pressing for Accuracy
24760,None,TalkBack.Year1.Travers.Spring.012920,154,4 12,Restating
24761,None,TalkBack.Year1.Travers.Spring.012920,154,Now my friends I want you to draw a line plot just like this but with this data,None
24762,None,TalkBack.Year1.Travers.Spring.012920,154,Draw a line plot for the data,None
24763,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,154,Which numbers do you use as the first and last number on your scale,Pressing for Accuracy
24764,None,TalkBack.Year1.Travers.Spring.012920,154,My friends our intervals is what we have to think about right now,None
24765,None,TalkBack.Year1.Travers.Spring.012920,154,We have half inches and quarter inches,None
24766,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,154,What do you think the interval should be on our scale,Pressing for Accuracy
24767,None,TalkBack.Year1.Travers.Spring.012920,154,Thats what we have to stop and think about,None
24768,None,TalkBack.Year1.Travers.Spring.012920,154,I love how Im making some of you do some thinking,None
24769,None,TalkBack.Year1.Travers.Spring.012920,154,Can I please have  a piece of paper,None
24770,None,TalkBack.Year1.Travers.Spring.012920,154,Would you please talk with the person sitting next to you,None
24771,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,154,What should our interval be for this set of data,Pressing for Accuracy
24772,None,TalkBack.Year1.Travers.Spring.012920,154,We have to look at the denominator,None
24775,None,TalkBack.Year1.Travers.Spring.012920,156,You have your data on your sheet,None
24778,None,TalkBack.Year1.Travers.Spring.012920,159,By the way I love how you got started,None
24779,None,TalkBack.Year1.Travers.Spring.012920,159,I can tell that you were thinking about your interval,None
24780,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,159,What measurement did you use to set up your line plot,Pressing for Accuracy
24781,None,TalkBack.Year1.Travers.Spring.012920,159,Im seeing a lot of great thinking right now,None
24782,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,159,Friends I want us all to think about if our smallest piece of data is Whats our smallest,Pressing for Accuracy
24784,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,161,Our largest is,Pressing for Accuracy
24809,None,TalkBack.Year1.Travers.Spring.012920,169,We need to set up our intervals so that our line plot is set up correctly,None
24810,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,170,Whats in between 4 inches and 4 12,Pressing for Accuracy
24811,None,TalkBack.Year1.Travers.Spring.012920,170,You can look at how many spaces we have between 4 inches and 5 inches,None
24812,None,TalkBack.Year1.Travers.Spring.012920,170,4 14 onequarter of an inch,None
24813,None,TalkBack.Year1.Travers.Spring.012920,170,4 14 of an inch then 4 12 and 4 34,None
24814,None,TalkBack.Year1.Travers.Spring.012920,170,Now that we have our intervals set up now we can put our line plot correctly,None
24815,None,TalkBack.Year1.Travers.Spring.012920,170,We can place the Xs on our line plot right,Keeping Everyone Together
24817,None,TalkBack.Year1.Travers.Spring.012920,171,Our smallest is 3 12,None
24818,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,171,How many 3 12 did we have,Pressing for Accuracy
24820,Restating,TalkBack.Year1.Travers.Spring.012920,173,One,Restating
24821,None,TalkBack.Year1.Travers.Spring.012920,173,Whats next,Pressing for Accuracy
24823,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,175,How many 3 34 did we have,Pressing for Accuracy
24826,None,TalkBack.Year1.Travers.Spring.012920,178,Let me go back to the data and check,None
24827,None,TalkBack.Year1.Travers.Spring.012920,178,One two three four,None
24828,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,178,Was there a five,Keeping Everyone Together
24830,None,TalkBack.Year1.Travers.Spring.012920,180,3 34 ones two three four,None
24832,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,182,Then my friends when we listed out our data what was our next biggest data point,Pressing for Accuracy
24833,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,182,How many times did four occur in the measurement above,Pressing for Accuracy
24835,Restating,TalkBack.Year1.Travers.Spring.012920,184,Three times,Restating
24836,None,TalkBack.Year1.Travers.Spring.012920,184,One two three,None
24837,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,184,Whats the next data point,Pressing for Accuracy
24839,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,186,Do we have any 4 14,Keeping Everyone Together
24842,None,TalkBack.Year1.Travers.Spring.012920,189,We dont have any but we still need that,Revoicing
24843,None,TalkBack.Year1.Travers.Spring.012920,189,We need 4 14 of this still on our line plot because it shows us correctly the data separated into intervals,None
24844,None,TalkBack.Year1.Travers.Spring.012920,189,We dont have any 4 14,None
24845,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,189,Do we have any 4 12,Keeping Everyone Together
24847,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,191,How many,Pressing for Accuracy
24851,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,195,Lets look at the data,None
24855,None,TalkBack.Year1.Travers.Spring.012920,198,We have two,Revoicing
24856,None,TalkBack.Year1.Travers.Spring.012920,198,Here is four inches and four inches,None
24857,None,TalkBack.Year1.Travers.Spring.012920,198,Oops time is up,None
24858,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,198,Are we at 4 12 now,Keeping Everyone Together
24860,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,200,How many 4 12 did we have,Pressing for Accuracy
24862,Restating,TalkBack.Year1.Travers.Spring.012920,202,Two,Restating
24866,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,206,Is that the highest,Keeping Everyone Together
24869,None,TalkBack.Year1.Travers.Spring.012920,208,Heres 4 12 and 4 12,None
24870,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,208,Is that the greatest,Keeping Everyone Together
24872,None,TalkBack.Year1.Travers.Spring.012920,210,My friends this is our line plot,None
24873,None,TalkBack.Year1.Travers.Spring.012920,210,The other thing our line plot means is we need to know what it represents,None
24874,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,210,What is this line plot all about,Pressing for Accuracy
24876,None,TalkBack.Year1.Travers.Spring.012920,212,The distance or how long the stag beetle,None
24877,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,212,What does this information represent on the bottom,Pressing for Accuracy
24880,Restating,TalkBack.Year1.Travers.Spring.012920,215,Length,Keeping Everyone Together
24881,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,215,In what,Pressing for Accuracy
24883,Restating,TalkBack.Year1.Travers.Spring.012920,217,In inches,Revoicing
24884,None,TalkBack.Year1.Travers.Spring.012920,217,Good thing its not feet or miles we dont want a three and a half foot stag beetle,None
24885,None,TalkBack.Year1.Travers.Spring.012920,217,Thats why its so important that we have our unit,None
24886,None,TalkBack.Year1.Travers.Spring.012920,218,Or three and a half miles,None
24887,None,TalkBack.Year1.Travers.Spring.012920,219,We dont want a three and a half mile stag beetle,None
24888,None,TalkBack.Year1.Travers.Spring.012920,219,Let me ask you a question,None
24889,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,219,In the data how many stag beetles were about four inches,Pressing for Accuracy
24891,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,221,How many stag beetles were about four inches,Pressing for Accuracy
24892,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,221,I want to hear your voices,None
24893,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,221,Ready,None
24894,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,221,Go,Keeping Everyone Together
24896,Restating,TalkBack.Year1.Travers.Spring.012920,223,Three,Restating
24897,Revoicing,TalkBack.Year1.Travers.Spring.012920,223,We have stag beetles and we know that because we have three Xs each X represents one piece of data,None
24899,None,TalkBack.Year1.Travers.Spring.012920,225,These are beetles,None
24900,None,TalkBack.Year1.Travers.Spring.012920,225,Okay,None
24901,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,225,Are you ready,Keeping Everyone Together
24928,None,TalkBack.Year1.Travers.Spring.012920,238,You want a partner are going to measure each others heads,None
24929,None,TalkBack.Year1.Travers.Spring.012920,238,I have rules about the tape measure,None
24930,None,TalkBack.Year1.Travers.Spring.012920,238,You need to press the button gently and keep your hand on it while you are pulling it in and out because if you dont sometimes they break,None
24931,None,TalkBack.Year1.Travers.Spring.012920,238,You need to be gentle and careful,None
24932,None,TalkBack.Year1.Travers.Spring.012920,238,Ms Miller and I Would you do mine first,None
24933,None,TalkBack.Year1.Travers.Spring.012920,238,Shes going to measure all the way around my head and then shes going to show you on the screen what the measurement is to the nearest half centimeter,None
24936,None,TalkBack.Year1.Travers.Spring.012920,241,Now carefully put your finger where it is Ms Miller and now carefully show it on the dot camera,None
24937,None,TalkBack.Year1.Travers.Spring.012920,241,Ready,Keeping Everyone Together
24938,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,241,Hey I need all of your eyes up here,None
24939,None,TalkBack.Year1.Travers.Spring.012920,242,I got to show you something first though,None
24940,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,242,When I was measuring if you noticed the zero starts here not at the end of the tape measure,None
24941,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,243,Well make sure you start right here at the zero not at the plastic piece,None
24942,None,TalkBack.Year1.Travers.Spring.012920,244,Yes,None
24943,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,244,When I wrapped it around I made sure that this where it ended right here where that five is I made sure that that was lined up with the zero Christian,None
24944,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,244,Now if you notice look 40 50,None
24945,None,TalkBack.Year1.Travers.Spring.012920,245,50,None
24946,None,TalkBack.Year1.Travers.Spring.012920,246,51 52 53 54 55,None
24947,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,246,Now if she said Measure to the nearest half does that mean that it will always fall on the half,Keeping Everyone Together
24949,None,TalkBack.Year1.Travers.Spring.012920,248,No,Restating
24950,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,249,Friends youre going to be always looking wherever her finger was closest to the 55,None
24951,None,TalkBack.Year1.Travers.Spring.012920,249,If it was closer to this middle mark the middle mark is the half centimeter,None
24952,None,TalkBack.Year1.Travers.Spring.012920,249,Heres 54 centimeters 54 and,Pressing for Accuracy
24954,None,TalkBack.Year1.Travers.Spring.012920,251,half centimeters 55,Revoicing
24955,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,251,You need to look at exactly where your finger is were measuring to the half centimeter or the whole centimeter,None
24956,None,TalkBack.Year1.Travers.Spring.012920,252,This is T2s just happened to be closer to the whole,None
24957,None,TalkBack.Year1.Travers.Spring.012920,252,Your partners might be closer to half,None
24958,None,TalkBack.Year1.Travers.Spring.012920,252,Just be careful you have to start it,None
24960,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,254,Were going to make sure that everybodys with us,None
24961,None,TalkBack.Year1.Travers.Spring.012920,255,When I wrapped it around I made sure that that five met the zero,None
24962,None,TalkBack.Year1.Travers.Spring.012920,255,Then notice that I wrapped it around from her forehead to the back of her head,None
24963,None,TalkBack.Year1.Travers.Spring.012920,256,My friends your directions are on the top of your journal page,None
24964,None,TalkBack.Year1.Travers.Spring.012920,256,Before you get up and find your thinking partner I want you to read all of number one in your head,None
24965,None,TalkBack.Year1.Travers.Spring.012920,256,Go,None
24966,None,TalkBack.Year1.Travers.Spring.012920,256,So that you know what to do,None
24967,None,TalkBack.Year1.Travers.Spring.012920,256,Please read number one in your head,None
24968,None,TalkBack.Year1.Travers.Spring.012920,256,You have a question Paris,Keeping Everyone Together
24970,None,TalkBack.Year1.Travers.Spring.012920,258,Youre ready,Keeping Everyone Together
24971,None,TalkBack.Year1.Travers.Spring.012920,258,Oh my gosh I love when youre ready,None
24972,None,TalkBack.Year1.Travers.Spring.012920,258,My friends you have not very long no time to waste,None
24973,None,TalkBack.Year1.Travers.Spring.012920,258,Three minutes with your thinking partner,None
24974,None,TalkBack.Year1.Travers.Spring.012920,258,You are going to write down your head size in your journal,None
24975,None,TalkBack.Year1.Travers.Spring.012920,258,Your thinking partner helps you find it,None
24976,None,TalkBack.Year1.Travers.Spring.012920,258,You write down in your head size in your journal,None
24977,None,TalkBack.Year1.Travers.Spring.012920,259,Your thinking partner is not the same,None
24978,None,TalkBack.Year1.Travers.Spring.012920,260,Different,None
24979,None,TalkBack.Year1.Travers.Spring.012920,261,before,None
24980,None,TalkBack.Year1.Travers.Spring.012920,262,Ms Miller would you please call the first thinking partner in each group to come get a tape measure,None
24981,None,TalkBack.Year1.Travers.Spring.012920,263,Okay,None
24982,None,TalkBack.Year1.Travers.Spring.012920,263,These people are going to come and get a tape measure,None
24983,None,TalkBack.Year1.Travers.Spring.012920,263,Ryan Hannahn Aiden Christian Kyle Fern Mason Paris Noah Jayden Josh Brian and Michael,None
24984,None,TalkBack.Year1.Travers.Spring.012920,263,Id loved to see who your thinking partner is so you know who to go to,None
24985,None,TalkBack.Year1.Travers.Spring.012920,264,Ms Miller do you have a timer,None
24986,None,TalkBack.Year1.Travers.Spring.012920,265,I do,None
24987,None,TalkBack.Year1.Travers.Spring.012920,266,Ms Miller where do we set a timer for,None
24988,None,TalkBack.Year1.Travers.Spring.012920,266,You need to go find a thinking partner measure both partners heads,None
24989,None,TalkBack.Year1.Travers.Spring.012920,266,Ready three minutes,None
24990,None,TalkBack.Year1.Travers.Spring.012920,266,Go,None
24991,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,267,Maybe check it again just to be sure,None
24992,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,267,Check it again,None
24993,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,267,Sometimes you might have to measure twice to be sure,None
24994,None,TalkBack.Year1.Travers.Spring.012920,268,All the way  plastic piece,None
24995,None,TalkBack.Year1.Travers.Spring.012920,268,I know,None
24996,None,TalkBack.Year1.Travers.Spring.012920,268,Can you put your finger right there,None
24997,None,TalkBack.Year1.Travers.Spring.012920,269,I would agree,None
24998,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,269,Do you agree,None
24999,None,TalkBack.Year1.Travers.Spring.012920,270,Yes so thats,None
25000,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,271,Now show her where we were,None
25001,None,TalkBack.Year1.Travers.Spring.012920,271,closer to 49 12,None
25002,None,TalkBack.Year1.Travers.Spring.012920,272,Friends you have one minute to be back at your desk,None
25003,None,TalkBack.Year1.Travers.Spring.012920,273,Would you please take your tape measure back to the baskets,None
25004,None,TalkBack.Year1.Travers.Spring.012920,274,Take your tape measure back to the baskets and head to your desk,None
25005,None,TalkBack.Year1.Travers.Spring.012920,275,We are looking for the kids back in their seats,None
25006,None,TalkBack.Year1.Travers.Spring.012920,275,I love how Colins showing us hes ready,None
25007,None,TalkBack.Year1.Travers.Spring.012920,276,All right,None
25008,None,TalkBack.Year1.Travers.Spring.012920,276,Ms Miller is going to call your name,None
25009,None,TalkBack.Year1.Travers.Spring.012920,276,Youre going to tell us your herd size and T2 is going to record it,None
25010,None,TalkBack.Year1.Travers.Spring.012920,277,Its perfectly fine to have those two finishing up,None
25011,None,TalkBack.Year1.Travers.Spring.012920,277,Were going to start collecting your data,None
25012,None,TalkBack.Year1.Travers.Spring.012920,278,All right,None
25013,None,TalkBack.Year1.Travers.Spring.012920,278,Im going to Lets start here at this team,None
25014,None,TalkBack.Year1.Travers.Spring.012920,278,Tell me what was your head measurement please,Pressing for Accuracy
25017,None,TalkBack.Year1.Travers.Spring.012920,281,Next just keep going,Keeping Everyone Together
25018,None,TalkBack.Year1.Travers.Spring.012920,281,Fern,Keeping Everyone Together
25020,None,TalkBack.Year1.Travers.Spring.012920,283,Okay keep going,Keeping Everyone Together
25022,None,TalkBack.Year1.Travers.Spring.012920,285,Aiden,Keeping Everyone Together
25024,None,TalkBack.Year1.Travers.Spring.012920,287,Okay Tina,Keeping Everyone Together
25026,None,TalkBack.Year1.Travers.Spring.012920,289,Austin,Keeping Everyone Together
25028,None,TalkBack.Year1.Travers.Spring.012920,291,Okay Jake,Keeping Everyone Together
25030,None,TalkBack.Year1.Travers.Spring.012920,293,Christian,Keeping Everyone Together
25032,Restating,TalkBack.Year1.Travers.Spring.012920,295,52 and a half,Restating
25033,None,TalkBack.Year1.Travers.Spring.012920,295,Okay Kyle,Keeping Everyone Together
25035,None,TalkBack.Year1.Travers.Spring.012920,297,Brian,Keeping Everyone Together
25037,None,TalkBack.Year1.Travers.Spring.012920,299,Jenna,Keeping Everyone Together
25039,None,TalkBack.Year1.Travers.Spring.012920,301,Alyssa,Keeping Everyone Together
25041,None,TalkBack.Year1.Travers.Spring.012920,303,Ethan,Keeping Everyone Together
25043,Restating,TalkBack.Year1.Travers.Spring.012920,305,51,Restating
25044,None,TalkBack.Year1.Travers.Spring.012920,305,Cooper,Keeping Everyone Together
25046,Restating,TalkBack.Year1.Travers.Spring.012920,307,50 and a half,Revoicing
25048,Restating,TalkBack.Year1.Travers.Spring.012920,309,53 and a half,Restating
25049,None,TalkBack.Year1.Travers.Spring.012920,309,Okay Hannahn,Keeping Everyone Together
25051,Restating,TalkBack.Year1.Travers.Spring.012920,311,55,Restating
25052,None,TalkBack.Year1.Travers.Spring.012920,311,Okay Miguel,Keeping Everyone Together
25054,Restating,TalkBack.Year1.Travers.Spring.012920,313,53,Restating
25055,None,TalkBack.Year1.Travers.Spring.012920,313,Hannah,Keeping Everyone Together
25057,None,TalkBack.Year1.Travers.Spring.012920,315,Brady,Keeping Everyone Together
25059,Restating,TalkBack.Year1.Travers.Spring.012920,317,49,Restating
25060,None,TalkBack.Year1.Travers.Spring.012920,317,Okay Josh,Keeping Everyone Together
25062,Restating,TalkBack.Year1.Travers.Spring.012920,319,64,Restating
25064,None,TalkBack.Year1.Travers.Spring.012920,321,Jeremiah,Keeping Everyone Together
25066,Restating,TalkBack.Year1.Travers.Spring.012920,323,55,Restating
25067,None,TalkBack.Year1.Travers.Spring.012920,323,Gage,Keeping Everyone Together
25069,Restating,TalkBack.Year1.Travers.Spring.012920,325,52,Restating
25070,None,TalkBack.Year1.Travers.Spring.012920,325,Todd,Keeping Everyone Together
25072,None,TalkBack.Year1.Travers.Spring.012920,327,What did you say,Keeping Everyone Together
25074,Restating,TalkBack.Year1.Travers.Spring.012920,329,53,Restating
25075,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,330,Is that a two,None
25076,None,TalkBack.Year1.Travers.Spring.012920,331,No probably,None
25077,None,TalkBack.Year1.Travers.Spring.012920,331,Sorry,None
25079,Restating,TalkBack.Year1.Travers.Spring.012920,333,53,Restating
25080,None,TalkBack.Year1.Travers.Spring.012920,333,Mason,Keeping Everyone Together
25082,None,TalkBack.Year1.Travers.Spring.012920,335,52,Restating
25083,None,TalkBack.Year1.Travers.Spring.012920,335,Michael,Keeping Everyone Together
25085,None,TalkBack.Year1.Travers.Spring.012920,337,53,Restating
25086,None,TalkBack.Year1.Travers.Spring.012920,337,Claire,Keeping Everyone Together
25088,None,TalkBack.Year1.Travers.Spring.012920,339,56,Restating
25089,None,TalkBack.Year1.Travers.Spring.012920,339,Emily,Keeping Everyone Together
25091,Restating,TalkBack.Year1.Travers.Spring.012920,341,50 and a half,Restating
25094,None,TalkBack.Year1.Travers.Spring.012920,343,Here Josh,Keeping Everyone Together
25095,None,TalkBack.Year1.Travers.Spring.012920,344,My friends heres what we have to start thinking about,None
25096,None,TalkBack.Year1.Travers.Spring.012920,344,Ms Millers going to check something but you need to do some thinking,None
25097,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,344,Show me your eyes so I know youre with me,None
25098,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,344,Show me your eyes please,None
25099,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,344,When you think about whats our smallest what is our largest and what will our intervals be,Pressing for Accuracy
25100,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,344,Do we have an adjustment,Keeping Everyone Together
25101,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,344,Did we need to revise on our thinking,Keeping Everyone Together
25102,None,TalkBack.Year1.Travers.Spring.012920,345,We need to revise,None
25103,Restating,TalkBack.Year1.Travers.Spring.012920,345,56,None
25104,None,TalkBack.Year1.Travers.Spring.012920,346,Guys sometimes when we see If you noticed we had like an outlier,None
25105,None,TalkBack.Year1.Travers.Spring.012920,346,We have to doublecheck our data,None
25106,None,TalkBack.Year1.Travers.Spring.012920,346,If you notice these were all in the 50s,None
25107,None,TalkBack.Year1.Travers.Spring.012920,346,and then we had a 64,None
25108,None,TalkBack.Year1.Travers.Spring.012920,346,Hes actually 56,None
25109,None,TalkBack.Year1.Travers.Spring.012920,347,We shuld to doublecheck,None
25110,None,TalkBack.Year1.Travers.Spring.012920,348,This is our last data,None
25111,None,TalkBack.Year1.Travers.Spring.012920,348,We need to think about this with our teams smallest largest and how are we going to set up the intervals on our line plot,None
25112,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,348,My friends would you please talk to your tablemates about what is the smallest what is the largest and how are we going to set up the intervals on our table,None
25113,None,TalkBack.Year1.Travers.Spring.012920,348,Go,Keeping Everyone Together
25114,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,349,Show your partners,Keeping Everyone Together
25115,None,TalkBack.Year1.Travers.Spring.012920,349,T2s hand is up,None
25116,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,349,Show your partners,Keeping Everyone Together
25117,None,TalkBack.Year1.Travers.Spring.012920,349,Thank you,None
25118,None,TalkBack.Year1.Travers.Spring.012920,349,All right,None
25119,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,349,Where did your thinking land Paris,Pressing for Accuracy
25121,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,351,If you have similar thinking to Pariss team please stand up,Getting Students to Relate to Another's Ideas
25122,Restating,TalkBack.Year1.Travers.Spring.012920,351,49 has the smallest and say it again,Keeping Everyone Together
25124,Restating,TalkBack.Year1.Travers.Spring.012920,353,As 56 as the largest,Revoicing
25125,None,TalkBack.Year1.Travers.Spring.012920,353,Looks like we have a pretty good majority,None
25126,None,TalkBack.Year1.Travers.Spring.012920,353,We agree,Getting Students to Relate to Another's Ideas
25127,None,TalkBack.Year1.Travers.Spring.012920,353,Okay thank you,None
25128,None,TalkBack.Year1.Travers.Spring.012920,353,Lets see sit down,None
25129,None,TalkBack.Year1.Travers.Spring.012920,353,Paris did you guys talk about interval,Keeping Everyone Together
25131,None,TalkBack.Year1.Travers.Spring.012920,355,Was there any team that talked about an interval,Keeping Everyone Together
25133,None,TalkBack.Year1.Travers.Spring.012920,357,I am so glad that you said that,None
25134,None,TalkBack.Year1.Travers.Spring.012920,357,If you think about when we set up this data should we do whole inches should we do half inches or centimeters should we do quarter centimeters,Pressing for Accuracy
25135,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,357,How do we know,Pressing for Reasoning
25136,None,TalkBack.Year1.Travers.Spring.012920,357,Put your hands down,None
25137,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,357,Look at your face partner at your table group,None
25138,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,357,Now talk to that face partner,Keeping Everyone Together
25139,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,357,What are you thinking about our interval how we should set up our line plot,Pressing for Accuracy
25140,None,TalkBack.Year1.Travers.Spring.012920,357,Go,Keeping Everyone Together
25141,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,358,How are we going to set it up,Pressing for Accuracy
25142,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,358,Why do you think is that,Pressing for Reasoning
25143,Restating,TalkBack.Year1.Travers.Spring.012920,359,Whole centimeters,Keeping Everyone Together
25144,Restating,TalkBack.Year1.Travers.Spring.012920,359,Half centimeters,Keeping Everyone Together
