ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
24928,None,TalkBack.Year1.Travers.Spring.012920,238,You want a partner are going to measure each others heads,None
24929,None,TalkBack.Year1.Travers.Spring.012920,238,I have rules about the tape measure,None
24930,None,TalkBack.Year1.Travers.Spring.012920,238,You need to press the button gently and keep your hand on it while you are pulling it in and out because if you dont sometimes they break,None
24931,None,TalkBack.Year1.Travers.Spring.012920,238,You need to be gentle and careful,None
24932,None,TalkBack.Year1.Travers.Spring.012920,238,Ms Miller and I Would you do mine first,None
24933,None,TalkBack.Year1.Travers.Spring.012920,238,Shes going to measure all the way around my head and then shes going to show you on the screen what the measurement is to the nearest half centimeter,None
24936,None,TalkBack.Year1.Travers.Spring.012920,241,Now carefully put your finger where it is Ms Miller and now carefully show it on the dot camera,None
24937,None,TalkBack.Year1.Travers.Spring.012920,241,Ready,Keeping Everyone Together
24963,None,TalkBack.Year1.Travers.Spring.012920,256,My friends your directions are on the top of your journal page,None
24964,None,TalkBack.Year1.Travers.Spring.012920,256,Before you get up and find your thinking partner I want you to read all of number one in your head,None
24965,None,TalkBack.Year1.Travers.Spring.012920,256,Go,None
24966,None,TalkBack.Year1.Travers.Spring.012920,256,So that you know what to do,None
24967,None,TalkBack.Year1.Travers.Spring.012920,256,Please read number one in your head,None
24968,None,TalkBack.Year1.Travers.Spring.012920,256,You have a question Paris,Keeping Everyone Together
24970,None,TalkBack.Year1.Travers.Spring.012920,258,Youre ready,Keeping Everyone Together
24971,None,TalkBack.Year1.Travers.Spring.012920,258,Oh my gosh I love when youre ready,None
24972,None,TalkBack.Year1.Travers.Spring.012920,258,My friends you have not very long no time to waste,None
24973,None,TalkBack.Year1.Travers.Spring.012920,258,Three minutes with your thinking partner,None
24974,None,TalkBack.Year1.Travers.Spring.012920,258,You are going to write down your head size in your journal,None
24975,None,TalkBack.Year1.Travers.Spring.012920,258,Your thinking partner helps you find it,None
24976,None,TalkBack.Year1.Travers.Spring.012920,258,You write down in your head size in your journal,None
24977,None,TalkBack.Year1.Travers.Spring.012920,259,Your thinking partner is not the same,None
24978,None,TalkBack.Year1.Travers.Spring.012920,260,Different,None
24979,None,TalkBack.Year1.Travers.Spring.012920,261,before,None
24980,None,TalkBack.Year1.Travers.Spring.012920,262,Ms Miller would you please call the first thinking partner in each group to come get a tape measure,None
24981,None,TalkBack.Year1.Travers.Spring.012920,263,Okay,None
24982,None,TalkBack.Year1.Travers.Spring.012920,263,These people are going to come and get a tape measure,None
24983,None,TalkBack.Year1.Travers.Spring.012920,263,Ryan Hannahn Aiden Christian Kyle Fern Mason Paris Noah Jayden Josh Brian and Michael,None
24984,None,TalkBack.Year1.Travers.Spring.012920,263,Id loved to see who your thinking partner is so you know who to go to,None
25055,None,TalkBack.Year1.Travers.Spring.012920,313,Hannah,Keeping Everyone Together
25057,None,TalkBack.Year1.Travers.Spring.012920,315,Brady,Keeping Everyone Together
25059,Restating,TalkBack.Year1.Travers.Spring.012920,317,49,Restating
25060,None,TalkBack.Year1.Travers.Spring.012920,317,Okay Josh,Keeping Everyone Together
25062,Restating,TalkBack.Year1.Travers.Spring.012920,319,64,Restating
25064,None,TalkBack.Year1.Travers.Spring.012920,321,Jeremiah,Keeping Everyone Together
25066,Restating,TalkBack.Year1.Travers.Spring.012920,323,55,Restating
25067,None,TalkBack.Year1.Travers.Spring.012920,323,Gage,Keeping Everyone Together
25069,Restating,TalkBack.Year1.Travers.Spring.012920,325,52,Restating
25070,None,TalkBack.Year1.Travers.Spring.012920,325,Todd,Keeping Everyone Together
25072,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,327,What did you say,Keeping Everyone Together
25074,Restating,TalkBack.Year1.Travers.Spring.012920,329,53,Restating
25075,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,330,Is that a two,None
25076,None,TalkBack.Year1.Travers.Spring.012920,331,No probably,None
25077,None,TalkBack.Year1.Travers.Spring.012920,331,Sorry,None
25079,Restating,TalkBack.Year1.Travers.Spring.012920,333,53,Restating
25080,None,TalkBack.Year1.Travers.Spring.012920,333,Mason,Keeping Everyone Together
25082,Restating,TalkBack.Year1.Travers.Spring.012920,335,52,Restating
25083,None,TalkBack.Year1.Travers.Spring.012920,335,Michael,Keeping Everyone Together
25085,Restating,TalkBack.Year1.Travers.Spring.012920,337,53,Restating
25086,None,TalkBack.Year1.Travers.Spring.012920,337,Claire,Keeping Everyone Together
25088,Restating,TalkBack.Year1.Travers.Spring.012920,339,56,Restating
25089,None,TalkBack.Year1.Travers.Spring.012920,339,Emily,Keeping Everyone Together
25115,None,TalkBack.Year1.Travers.Spring.012920,349,T2s hand is up,None
25116,None,TalkBack.Year1.Travers.Spring.012920,349,Show your partners,Keeping Everyone Together
25117,None,TalkBack.Year1.Travers.Spring.012920,349,Thank you,None
25118,None,TalkBack.Year1.Travers.Spring.012920,349,All right,None
25119,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,349,Where did your thinking land Paris,Pressing for Accuracy
25121,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,351,If you have similar thinking to Pariss team please stand up,Getting Students to Relate to Another's Ideas
25122,Revoicing,TalkBack.Year1.Travers.Spring.012920,351,49 has the smallest and say it again,Keeping Everyone Together
25124,Revoicing,TalkBack.Year1.Travers.Spring.012920,353,As 56 as the largest,Revoicing
25125,None,TalkBack.Year1.Travers.Spring.012920,353,Looks like we have a pretty good majority,None
25126,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,353,We agree,Getting Students to Relate to Another's Ideas
25127,None,TalkBack.Year1.Travers.Spring.012920,353,Okay thank you,None
25128,None,TalkBack.Year1.Travers.Spring.012920,353,Lets see sit down,None
25129,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,353,Paris did you guys talk about interval,Keeping Everyone Together
25131,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,355,Was there any team that talked about an interval,Keeping Everyone Together
25133,None,TalkBack.Year1.Travers.Spring.012920,357,I am so glad that you said that,None
25134,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,357,If you think about when we set up this data should we do whole inches should we do half inches or centimeters should we do quarter centimeters,Pressing for Accuracy
25135,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,357,How do we know,Pressing for Reasoning
25136,None,TalkBack.Year1.Travers.Spring.012920,357,Put your hands down,None
25167,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,374,Cooper you were going to say something similar,Getting Students to Relate to Another's Ideas
25169,None,TalkBack.Year1.Travers.Spring.012920,376,Get your pencils ready,None
25170,None,TalkBack.Year1.Travers.Spring.012920,376,Lets start setting it up and Ill keep listening to you,None
25171,None,TalkBack.Year1.Travers.Spring.012920,376,Okay,None
25174,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,378,What is our smallest piece of data,Pressing for Accuracy
25175,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,378,What is our smallest number in the set,Pressing for Accuracy
25178,Restating,TalkBack.Year1.Travers.Spring.012920,381,49,Restating
25179,None,TalkBack.Year1.Travers.Spring.012920,381,Im afraid were not going to have enough room but well see,None
25180,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,381,Next will be 49 and,None
25183,None,TalkBack.Year1.Travers.Spring.012920,384,Thats a good,None
25184,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,385,What do you think Ms Miller,None
25185,Revoicing,TalkBack.Year1.Travers.Spring.012920,386,Someone said we dont have a 49 and a half,None
25187,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,388,Why do we still have to put 49 and a half on it,Pressing for Reasoning
25247,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,429,Lets count how many,None
25249,Revoicing,TalkBack.Year1.Travers.Spring.012920,431,Two students in ourSShave a head size of 50 centimeters,None
25251,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,433,Did we have any 50 and one halfs,Keeping Everyone Together
25253,Revoicing,TalkBack.Year1.Travers.Spring.012920,435,Just one,Revoicing
25254,Revoicing,TalkBack.Year1.Travers.Spring.012920,436,Just one,None
25255,None,TalkBack.Year1.Travers.Spring.012920,436,I will come around and look at your journals in just a moment,None
25256,None,TalkBack.Year1.Travers.Spring.012920,436,I hope youre keeping up,None
25257,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,436,Whats next Ms Miller,None
25258,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,436,Do we have a 51,None
25259,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,437,51,None
25260,None,TalkBack.Year1.Travers.Spring.012920,437,We one,None
25262,Revoicing,TalkBack.Year1.Travers.Spring.012920,439,Just two,Keeping Everyone Together
25264,Restating,TalkBack.Year1.Travers.Spring.012920,441,Two,None
25265,Restating,TalkBack.Year1.Travers.Spring.012920,442,Two,None
25266,None,TalkBack.Year1.Travers.Spring.012920,442,Excellent,None
25267,None,TalkBack.Year1.Travers.Spring.012920,442,Thank you,None
25320,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,476,I would like you to look at your thinking partner the one you measured your head with look at your person wave at them say Thank you for being my partner,Keeping Everyone Together
25322,None,TalkBack.Year1.Travers.Spring.012920,478,I want you to stop and think about something else,None
25323,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,478,What is one piece of information that if Mr Oliver walked in right now and he said What are you working on,None
25324,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,478,What are you guys working on,Pressing for Accuracy
25325,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,478,What are these Xs,Pressing for Accuracy
25326,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,478,What would you tell him that we worked on today in math,Pressing for Accuracy
25327,None,TalkBack.Year1.Travers.Spring.012920,478,I want you to think,None
25328,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,478,Why did we do these activities,Pressing for Reasoning
25329,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,478,Would you please stand up and go high five your thinking partner the one that youre matched up with on the board right now,None
25330,None,TalkBack.Year1.Travers.Spring.012920,478,Stand up,None
25331,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,478,I want to see all kids standing and try finding their thinking partner,None
25332,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,479,Longest pair Id like you to talk first,None
25333,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,479,What did we work on today and why did we work on it,Pressing for Reasoning
25334,None,TalkBack.Year1.Travers.Spring.012920,479,Go,None
25335,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,480,What are those things called,Pressing for Accuracy
25336,None,TalkBack.Year1.Travers.Spring.012920,480,data right,Keeping Everyone Together
25337,None,TalkBack.Year1.Travers.Spring.012920,480,We collected some data,None
25338,None,TalkBack.Year1.Travers.Spring.012920,481,Four three two one zero,None
25339,None,TalkBack.Year1.Travers.Spring.012920,481,Please have a seat,None
25340,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,481,Were going to turn our eyes and ears to number four,None
25342,Restating,TalkBack.Year1.Travers.Spring.012920,483,Aiden,Restating
25344,None,TalkBack.Year1.Travers.Spring.012920,485,What,Keeping Everyone Together
25345,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,485,Tell us why did we do this today,Pressing for Reasoning
25346,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,485,What is this,Pressing for Accuracy
25349,Revoicing,TalkBack.Year1.Travers.Spring.012920,487,Aiden this is what I think Im hearing you say,None
25350,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,487,Can I have everyones eyes and ears this way please,Keeping Everyone Together
25351,Revoicing,TalkBack.Year1.Travers.Spring.012920,487,When we have a long list of data like this its kind of hard to think about what it means and how much of each information we have,Revoicing
25352,Revoicing,TalkBack.Year1.Travers.Spring.012920,487,When we have our data represented in a line plot we can see the information clearly and its easy to understand,Revoicing
25353,None,TalkBack.Year1.Travers.Spring.012920,487,The line plots are easy to understand,None
25354,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,487,We could look up here and say Wow the largest head size in ourSSis what,Pressing for Accuracy
25356,Revoicing,TalkBack.Year1.Travers.Spring.012920,489,56 centimeters,Revoicing
25357,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,489,How many kids in ourSShave a head size of 56 centimeters,Pressing for Accuracy
25359,Restating,TalkBack.Year1.Travers.Spring.012920,491,Two,Restating
25360,None,TalkBack.Year1.Travers.Spring.012920,491,Now if we had just this list of information we have to skim it and scan it and think through it,None
25361,None,TalkBack.Year1.Travers.Spring.012920,491,The line plot helps us organize the data,None
25362,None,TalkBack.Year1.Travers.Spring.012920,491,I will be back tomorrow and we will do one more page to solidify our thinking about this okay,Keeping Everyone Together
25363,None,TalkBack.Year1.Travers.Spring.012920,491,Ladies and gentlemen you may listen to Ms Millers next directions,None
25364,None,TalkBack.Year1.Travers.Spring.012920,492,You are going to put your journal away andT1is looking for the quietest,None
25365,None,TalkBack.Year1.Travers.Spring.012920,492,Whos going to get to line up,None
25446,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,21,Say the word symmetric,Keeping Everyone Together
25448,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,23,Do you notice some part of the word that s the same,Keeping Everyone Together
25449,None,TalkBack.Year1.Travers.Spring.020620-1,23,Okay,None
25450,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,23,Violet what do you notice,Pressing for Accuracy
25452,Revoicing,TalkBack.Year1.Travers.Spring.020620-1,25,This part,Keeping Everyone Together
25454,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,26,They are not all the same,None
25455,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,27,What does that tell about a word if most of the word is the same,Pressing for Accuracy
25456,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,27,What does that tell us,Pressing for Accuracy
25457,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,27,What do you think,Pressing for Accuracy
25458,None,TalkBack.Year1.Travers.Spring.020620-1,27,It means the same or very similar,None
25459,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,27,I want you to think right now in your head what do you know about this word symmetry or this word symmetric,None
25460,None,TalkBack.Year1.Travers.Spring.020620-1,27,I m going to have you put your hands down,None
25461,None,TalkBack.Year1.Travers.Spring.020620-1,27,I want you to turn and face a partner,None
25462,None,TalkBack.Year1.Travers.Spring.020620-1,27,I want to see who you ll be talking with,None
25463,None,TalkBack.Year1.Travers.Spring.020620-1,27,You will be turning your body,None
25464,None,TalkBack.Year1.Travers.Spring.020620-1,27,Having a team of three is okay also,None
25465,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,27,Show me right now with a high five who will you be talking to,None
25466,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,27,Jesse would you join Michael so you guys have a team of three please,None
25467,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,27,Joel are you in a team,None
25468,None,TalkBack.Year1.Travers.Spring.020620-1,27,You have a partnership,None
25469,None,TalkBack.Year1.Travers.Spring.020620-1,28,All right,None
25470,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,28,My friends what do you know about these two words,Pressing for Accuracy
25471,None,TalkBack.Year1.Travers.Spring.020620-1,28,Symmetry or symmetric,Keeping Everyone Together
25472,None,TalkBack.Year1.Travers.Spring.020620-1,28,Talk to this partner and then I m going to do some sharing out,None
25473,None,TalkBack.Year1.Travers.Spring.020620-1,28,Ready,Keeping Everyone Together
25474,None,TalkBack.Year1.Travers.Spring.020620-1,28,Go,None
25475,None,TalkBack.Year1.Travers.Spring.020620-1,28,Commercial break,None
25476,None,TalkBack.Year1.Travers.Spring.020620-1,28,That means pause,None
25477,None,TalkBack.Year1.Travers.Spring.020620-1,28,If you see I know I may have confused you about talking about word parts,None
25478,None,TalkBack.Year1.Travers.Spring.020620-1,28,I want you to think about math right now,None
25479,None,TalkBack.Year1.Travers.Spring.020620-1,28,Think about geometry,None
25480,None,TalkBack.Year1.Travers.Spring.020620-1,28,Think about figures,None
25481,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,28,What does it mean if a shape has symmetry or a figure is symmetric,Pressing for Accuracy
25482,None,TalkBack.Year1.Travers.Spring.020620-1,28,That s what I want you talking about,None
25483,None,TalkBack.Year1.Travers.Spring.020620-1,28,Go,None
25484,None,TalkBack.Year1.Travers.Spring.020620-1,28,Okay,None
25485,None,TalkBack.Year1.Travers.Spring.020620-1,28,High five,None
25486,None,TalkBack.Year1.Travers.Spring.020620-1,28,Show your partners so the people around you know it s time to get to zero voices,None
25487,None,TalkBack.Year1.Travers.Spring.020620-1,28,Thank you,None
25488,None,TalkBack.Year1.Travers.Spring.020620-1,28,Hands on your lap,None
25489,None,TalkBack.Year1.Travers.Spring.020620-1,28,I m going to call a number,None
25586,None,TalkBack.Year1.Travers.Spring.020620-1,56,If there s writing it might be backwards or flipped,Keeping Everyone Together
25588,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.020620-1,58,Grant did you want to add on to that,Getting Students to Relate to Another's Ideas
25591,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,60,Tell us more,Keeping Everyone Together
25593,Revoicing,TalkBack.Year1.Travers.Spring.020620-1,62,That line represents the mirror and it shows you where the other side is the reflection,Keeping Everyone Together
25594,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,62,My friends what if I showed you this,None
25595,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,62,What if I showed you this,Keeping Everyone Together
25596,None,TalkBack.Year1.Travers.Spring.020620-1,62,We have some words on the back of that,None
25597,None,TalkBack.Year1.Travers.Spring.020620-1,62,This is what you have at your desk right now,None
25598,None,TalkBack.Year1.Travers.Spring.020620-1,62,We re going to be using this and you read some of you guys were brilliant,None
25599,None,TalkBack.Year1.Travers.Spring.020620-1,62,We re going to be making a mirror image of this side of the figure,None
25600,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,62,If we make the mirror image of this side of the figure watch my hand,None
25601,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,62,I want you to notice what my hand does right now,None
25602,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,62,What did I just do with my hand,Pressing for Accuracy
25603,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,62,In one word what did I just do,Pressing for Accuracy
25604,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,62,Everybody say one word,Keeping Everyone Together
25605,None,TalkBack.Year1.Travers.Spring.020620-1,62,Go,Keeping Everyone Together
25613,None,TalkBack.Year1.Travers.Spring.020620-1,64,That s what we re going to be doing today,None
25614,None,TalkBack.Year1.Travers.Spring.020620-1,64,It s going to be a really cool lesson,None
25615,None,TalkBack.Year1.Travers.Spring.020620-1,64,If we go back to what our learning target is,None
25616,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,64,Let s read it together again,None
25617,None,TalkBack.Year1.Travers.Spring.020620-1,64,Ready,Keeping Everyone Together
25618,None,TalkBack.Year1.Travers.Spring.020620-1,64,Sitting up straight,None
25619,None,TalkBack.Year1.Travers.Spring.020620-1,64,Listening body,None
25620,None,TalkBack.Year1.Travers.Spring.020620-1,64,Ready,Keeping Everyone Together
25621,None,TalkBack.Year1.Travers.Spring.020620-1,64,Go,Keeping Everyone Together
25624,None,TalkBack.Year1.Travers.Spring.020620-1,66,My friends so properties when I think about that word in math it s just ways to describe things in math,None
25625,None,TalkBack.Year1.Travers.Spring.020620-1,66,We re going to be doing a lot of figures that have symmetry describing them using math language,None
25626,None,TalkBack.Year1.Travers.Spring.020620-1,66,Stand up,None
25627,None,TalkBack.Year1.Travers.Spring.020620-1,66,Stretch,None
25628,None,TalkBack.Year1.Travers.Spring.020620-1,66,Raise your hands up as high as you can,None
25629,None,TalkBack.Year1.Travers.Spring.020620-1,66,Don t run into things,None
25630,None,TalkBack.Year1.Travers.Spring.020620-1,66,Do you really,None
25631,None,TalkBack.Year1.Travers.Spring.020620-1,66,Now reach to the right,None
25632,None,TalkBack.Year1.Travers.Spring.020620-1,66,Reach to the left,None
25633,None,TalkBack.Year1.Travers.Spring.020620-1,66,On the way back to your seat I want you to do lunges,None
25634,None,TalkBack.Year1.Travers.Spring.020620-1,66,Ready set go,None
25635,None,TalkBack.Year1.Travers.Spring.020620-1,66,Lunges,None
25636,None,TalkBack.Year1.Travers.Spring.020620-1,67,Ladies and gentlemen I forgot I had one more thing to show you,None
25637,None,TalkBack.Year1.Travers.Spring.020620-1,67,All right,None
25645,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,68,I need your eyes up here please,None
25646,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,68,If a line can be Watch my hands,None
25647,None,TalkBack.Year1.Travers.Spring.020620-1,68,Drawn through it,None
25648,None,TalkBack.Year1.Travers.Spring.020620-1,68,Everybody rulers on your desk pencils on your desk,None
25649,None,TalkBack.Year1.Travers.Spring.020620-1,68,Put your hand up,None
25650,None,TalkBack.Year1.Travers.Spring.020620-1,68,Line of symmetry,None
25651,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,68,Say it,Keeping Everyone Together
25653,None,TalkBack.Year1.Travers.Spring.020620-1,70,If a figure has symmetry if a line can be drawn through it so that it is divided into two parts,None
25654,None,TalkBack.Year1.Travers.Spring.020620-1,70,Put your hands up,None
25655,None,TalkBack.Year1.Travers.Spring.020620-1,70,Two hands,None
25656,None,TalkBack.Year1.Travers.Spring.020620-1,70,Thumbs touching just barely,None
25657,None,TalkBack.Year1.Travers.Spring.020620-1,70,Line of symmetry and the two parts are mirror images of each other,None
25658,None,TalkBack.Year1.Travers.Spring.020620-1,70,Put your hands together like this,None
25659,None,TalkBack.Year1.Travers.Spring.020620-1,70,The two parts look alike but they face opposite directions,None
25660,None,TalkBack.Year1.Travers.Spring.020620-1,70,More generally a figure has symmetry if parts of it look alike but they re in different positions,None
25661,None,TalkBack.Year1.Travers.Spring.020620-1,71,All right,None
25662,None,TalkBack.Year1.Travers.Spring.020620-1,71,Hands down,None
25663,None,TalkBack.Year1.Travers.Spring.020620-1,71,Let s do some practice,None
25664,None,TalkBack.Year1.Travers.Spring.020620-1,71,Are we ready,Keeping Everyone Together
25665,None,TalkBack.Year1.Travers.Spring.020620-1,71,I do want to tell you something that s important to me,None
25666,None,TalkBack.Year1.Travers.Spring.020620-1,71,Colin,None
25667,None,TalkBack.Year1.Travers.Spring.020620-1,71,A couple of things that are important to me when I m teaching is that respectful listening and being respectful to the people around you is making sure your voice is off so that everybody around you has an equal Colin to learn,None
25668,None,TalkBack.Year1.Travers.Spring.020620-1,71,T weve talked a little bit too about like in forced control and selfcontrol,None
25669,None,TalkBack.Year1.Travers.Spring.020620-1,71,If I have something that pops into my mind I don t just let it come out from my mouth right,Keeping Everyone Together
25670,None,TalkBack.Year1.Travers.Spring.020620-1,72,Well there s a reason why,None
25671,None,TalkBack.Year1.Travers.Spring.020620-1,72,Because it might shutdown the thinking of all the kids around you,None
25672,None,TalkBack.Year1.Travers.Spring.020620-1,72,If you pop something out of your mouth then the other kids don t have the same opportunity to think about it,None
25673,None,TalkBack.Year1.Travers.Spring.020620-1,72,Another thing that s important to me is that we re using materials correctly,None
25674,None,TalkBack.Year1.Travers.Spring.020620-1,72,Do we need scissors in our hand right now,None
25676,None,TalkBack.Year1.Travers.Spring.020620-1,74,No but we will in a little while,None
25677,None,TalkBack.Year1.Travers.Spring.020620-1,74,Do we need rulers in our hands right now,None
25679,None,TalkBack.Year1.Travers.Spring.020620-1,76,Do we ever need to spin rulers in school,None
25681,None,TalkBack.Year1.Travers.Spring.020620-1,78,I don t want to see that,None
25682,None,TalkBack.Year1.Travers.Spring.020620-1,78,Al right,None
25683,None,TalkBack.Year1.Travers.Spring.020620-1,78,Ms Martha would you mind getting me a ruler,None
25704,None,TalkBack.Year1.Travers.Spring.020620-1,86,Perfect,None
25705,None,TalkBack.Year1.Travers.Spring.020620-1,86,Thank you,None
25707,Revoicing,TalkBack.Year1.Travers.Spring.020620-1,88,If you fold it both halves would match correct,Keeping Everyone Together
25708,None,TalkBack.Year1.Travers.Spring.020620-1,88,All right,None
25709,None,TalkBack.Year1.Travers.Spring.020620-1,88,I would like you to fold,None
25710,None,TalkBack.Year1.Travers.Spring.020620-1,88,Actually sorry,None
25711,None,TalkBack.Year1.Travers.Spring.020620-1,88,Freeze,None
25712,None,TalkBack.Year1.Travers.Spring.020620-1,88,First thing we re going to do is you use a straightedge to draw line segments connecting the dots in order,None
25713,None,TalkBack.Year1.Travers.Spring.020620-1,88,That means we re using a straightedge to connect A to B B to C C to D like this,None
25714,None,TalkBack.Year1.Travers.Spring.020620-1,88,I m going to start at A and use my straightedge to connect A to B,None
25715,None,TalkBack.Year1.Travers.Spring.020620-1,88,Then I m very carefully going to match up B to C and draw it,None
25716,None,TalkBack.Year1.Travers.Spring.020620-1,88,You re going to continue all the way down until you have J would be last connection that you will make,None
25717,None,TalkBack.Year1.Travers.Spring.020620-1,88,Please use a straightedge so that your figure will be symmetric,None
25718,None,TalkBack.Year1.Travers.Spring.020620-1,88,Ms Martha is happy to come around if someone is stuck or needs help or is confused,None
25719,None,TalkBack.Year1.Travers.Spring.020620-1,89,Make sure you have to use that ruler because if you dont use that ruler remember T said that it won t be,None
25720,None,TalkBack.Year1.Travers.Spring.020620-1,90,It won t match up perfectly,None
25721,None,TalkBack.Year1.Travers.Spring.020620-1,90,You will not be showing symmetry in your figure when it s flipped,None
25722,None,TalkBack.Year1.Travers.Spring.020620-1,90,We need perfectly straight line segments,None
25723,None,TalkBack.Year1.Travers.Spring.020620-1,90,Ladies and gentlemen when you have this you re going to show me by doing this,None
25724,None,TalkBack.Year1.Travers.Spring.020620-1,91,This is just what for me what I do,None
25725,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,91,Tand correct me if you think I m wrong which I am sure youll do,None
25825,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,133,Tell me about your different idea,None
25827,None,TalkBack.Year1.Travers.Spring.020620-1,134,All right next step,None
25828,None,TalkBack.Year1.Travers.Spring.020620-1,134,When I get to zero I would like all of your kites pencils and rulers just like this on your desk,None
25831,None,TalkBack.Year1.Travers.Spring.020620-1,136,Oh I love these good listeners three two one zero,None
25832,None,TalkBack.Year1.Travers.Spring.020620-1,136,Please put your kite on your desk if you re not quite done you will get caught up in a minute,None
25833,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,136,Okay I want everyone to watch me do the next step,None
25834,None,TalkBack.Year1.Travers.Spring.020620-1,136,I m waiting until pencils are on the desks,None
25835,None,TalkBack.Year1.Travers.Spring.020620-1,136,Yes just to let you know group two just got another point,None
25836,None,TalkBack.Year1.Travers.Spring.020620-1,137,Good job group two,None
25837,None,TalkBack.Year1.Travers.Spring.020620-1,138,All their pencils were down and three points were exactly like that,None
25838,None,TalkBack.Year1.Travers.Spring.020620-1,139,Remember sometimes I might teach exactly like Ms Martha sometimes I do things a little differently,None
25839,None,TalkBack.Year1.Travers.Spring.020620-1,139,What I m waiting for right now is everyone to have their pencil on their desk,None
25840,None,TalkBack.Year1.Travers.Spring.020620-1,139,If your neighbor has a pencil on their hands would you say Please put your pencil down,Keeping Everyone Together
25842,None,TalkBack.Year1.Travers.Spring.020620-1,141,Thank you okay,None
25843,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,141,Now I would like your eyes on the screen so you can see the next step,None
